time,icao24,lat,lon,velocity,altitude
1647260450,a448ba,34.30210954,-86.015625,206.9676688,4541.52
1647260460,a448ba,34.29694224,-85.99571228,206.9676688,4541.52
1647260470,a448ba,34.29126287,-85.97379684,206.9676688,4541.52
1647260480,a448ba,34.28549039,-85.95153809,206.9676688,4541.52
1647260490,a448ba,34.27990723,-85.93001385,206.9676688,4541.52
1647260500,a448ba,34.27482605,-85.91050751,206.9676688,4541.52
1647260510,a448ba,34.26919556,-85.88887117,206.9676688,4541.52
1647260520,a448ba,34.26416016,-85.8696451,206.4766994,4541.52
1647260530,a448ba,34.25770569,-85.84481376,206.6310932,4541.52
1647260540,a448ba,34.2520752,-85.82340163,206.6310932,4541.52
1647260550,a448ba,34.2464447,-85.80182134,206.6310932,4541.52
1647260560,a448ba,34.24369812,-85.79133949,206.6310932,4541.52
1647260570,a448ba,34.23545837,-85.76000603,206.1406059,4541.52
1647260580,a448ba,34.229599,-85.73758495,206.1406059,4541.52
1647260590,a448ba,34.22413454,-85.71681976,206.1406059,4541.52
1647260600,a448ba,34.21870422,-85.69621806,206.1406059,4541.52
1647260610,a448ba,34.2128689,-85.67390442,206.1406059,4541.52
1647260620,a448ba,34.20812057,-85.65582275,206.1406059,4541.52
1647260630,a448ba,34.2019043,-85.63203773,206.1406059,4541.52
1647260640,a448ba,34.19634286,-85.61079025,206.1406059,4541.52
1647260650,a448ba,34.19119263,-85.59128742,206.6310932,4541.52
1647260660,a448ba,34.18556213,-85.56970713,206.6310932,4541.52
1647260670,a448ba,34.1794281,-85.54650132,206.7866515,4541.52
1647260680,a448ba,34.17450986,-85.52804947,206.7866515,4541.52
1647260690,a448ba,34.16835022,-85.50468601,205.8065354,4511.04
1647260700,a448ba,34.16282524,-85.48404694,205.3166564,4457.7
1647260710,a448ba,34.15672302,-85.4609649,203.5333176,4411.98
1647260720,a448ba,34.15109408,-85.43970108,202.3969413,4343.4
1647260730,a448ba,34.14930725,-85.43293856,201.7512686,4320.54
1647260740,a448ba,34.14093018,-85.40110063,201.7512686,4244.34
1647260750,a448ba,34.1348939,-85.37807465,201.7512686,4191
1647260760,a448ba,34.13090515,-85.36292874,201.7512686,4152.9
1647260770,a448ba,34.12390137,-85.33602345,201.5970759,4091.94
1647260780,a448ba,34.1190033,-85.31702158,201.9354891,4038.6
1647260790,a448ba,34.11324711,-85.29464722,200.3090623,3977.64
1647260800,a448ba,34.10778809,-85.27346864,196.0733643,3924.3
1647260810,a448ba,34.10267975,-85.25356293,192.3291397,3863.34
1647260820,a448ba,34.09783832,-85.23490906,189.2293988,3817.62
1647260830,a448ba,34.09290378,-85.21602631,185.3319764,3756.66
1647260840,a448ba,34.08773804,-85.19605987,182.232302,3703.32
1647260850,a448ba,34.08288574,-85.17750643,178.9792006,3642.36
1647260860,a448ba,34.07800707,-85.15869141,174.0995853,3611.88
1647260870,a448ba,34.07363892,-85.14191297,168.238133,3611.88
1647260880,a448ba,34.06974792,-85.12689084,163.8494045,3611.88
1647260890,a448ba,34.06483278,-85.10810852,160.7503739,3611.88
1647260900,a448ba,34.06072998,-85.0925866,159.1237746,3611.88
1647260910,a448ba,34.05608096,-85.07514954,158.1277345,3611.88
1647260920,a448ba,34.0504303,-85.05951551,156.4620344,3619.5
1647260930,a448ba,34.04258081,-85.045681,155.1686252,3604.26
1647260940,a448ba,34.0329445,-85.0336647,154.3760644,3550.92
1647260950,a448ba,34.02241516,-85.0229131,154.0070408,3497.58
1647260960,a448ba,34.01153047,-85.01163483,154.2860354,3444.24
1647260970,a448ba,34.00142864,-85.00116348,154.6227319,3398.52
1647260980,a448ba,33.99064636,-84.98989806,154.2345667,3352.8
1647260990,a448ba,33.98020935,-84.97896778,153.8471424,3291.84
1647261000,a448ba,33.96981812,-84.96809356,152.0571503,3246.12
1647261010,a448ba,33.95947266,-84.95727539,150.9435154,3192.78
1647261020,a448ba,33.94958496,-84.94696169,149.8798846,3131.82
1647261030,a448ba,33.93918829,-84.93616104,148.4819426,3086.1
1647261040,a448ba,33.92857438,-84.92666245,146.8257784,3032.76
1647261050,a448ba,33.91721564,-84.92042542,142.0992669,3017.52
1647261060,a448ba,33.90454102,-84.9168614,136.7579491,3002.28
1647261070,a448ba,33.89305503,-84.91533279,135.4981433,2933.7
1647261080,a448ba,33.88029971,-84.91384506,135.3965397,2857.5
1647261090,a448ba,33.86883545,-84.91260139,134.8363514,2788.92
1647261100,a448ba,33.8561554,-84.91114402,134.4225536,2712.72
1647261110,a448ba,33.84457397,-84.90968665,132.4281181,2697.48
1647261120,a448ba,33.83290954,-84.90818024,130.3818712,2697.48
1647261130,a448ba,33.82113182,-84.9066925,129.8163528,2697.48
1647261140,a448ba,33.8094635,-84.9053706,129.7143793,2697.48
1647261150,a448ba,33.7977626,-84.90400314,129.7143793,2674.62
1647261160,a448ba,33.78672972,-84.90274429,129.7643564,2621.28
1647261170,a448ba,33.77444458,-84.9013348,129.7143793,2567.94
1647261180,a448ba,33.76289497,-84.89948273,127.5260917,2514.6
1647261190,a448ba,33.75218796,-84.89433289,127.9839073,2468.88
1647261200,a448ba,33.74217224,-84.88883505,127.7697047,2415.54
1647261210,a448ba,33.73109436,-84.88283741,127.088494,2369.82
1647261220,a448ba,33.72076519,-84.87722397,126.8769515,2301.24
1647261230,a448ba,33.71058655,-84.87179503,127.1374216,2225.04
1647261240,a448ba,33.69992065,-84.86618976,126.7245893,2156.46
1647261250,a448ba,33.68943554,-84.8608017,127.4015139,2072.64
1647261260,a448ba,33.67886353,-84.85525949,127.088494,1996.44
1647261270,a448ba,33.66975403,-84.84769237,126.2905012,1920.24
1647261280,a448ba,33.66369215,-84.8361969,125.3914379,1874.52
1647261290,a448ba,33.65922314,-84.82423782,122.5413815,1851.66
1647261300,a448ba,33.65478516,-84.81221102,118.623692,1828.8
1647261310,a448ba,33.65057373,-84.80066416,116.3257879,1798.32
1647261320,a448ba,33.6463623,-84.78922941,114.706016,1744.98
1647261330,a448ba,33.64228821,-84.77796282,114.9710408,1684.02
1647261340,a448ba,33.63855394,-84.76758957,114.5651888,1630.68
1647261350,a448ba,33.6343689,-84.75492516,114.5282219,1569.72
1647261360,a448ba,33.6323625,-84.74309921,115.3869337,1516.38
1647261370,a448ba,33.63162231,-84.73037408,115.8424629,1478.28
1647261380,a448ba,33.63133835,-84.71809387,115.7784767,1478.28
1647261390,a448ba,33.63124524,-84.70573425,116.2654821,1478.28
1647261400,a448ba,33.63134766,-84.69287483,116.2745869,1424.94
1647261410,a448ba,33.63152455,-84.68067169,114.2169954,1402.08
1647261420,a448ba,33.63157111,-84.66882706,111.634348,1371.6
1647261430,a448ba,33.63157654,-84.65744953,109.5777796,1325.88
1647261440,a448ba,33.63157654,-84.64528609,107.518796,1272.54
1647261450,a448ba,33.63157654,-84.63357108,106.489908,1203.96
1647261460,a448ba,33.63162231,-84.62241659,104.9516195,1143
1647261470,a448ba,33.63171387,-84.61092579,101.3506907,1089.66
1647261480,a448ba,33.63171387,-84.60033183,98.773248,1043.94
1647261490,a448ba,33.63171076,-84.58969116,96.71684019,990.6
1647261500,a448ba,33.63166421,-84.5794487,96.20240351,937.26
1647261510,a448ba,33.63171076,-84.5693779,95.17770139,891.54
1647261520,a448ba,33.63175964,-84.55924521,94.65909394,838.2
1647261530,a448ba,33.63175732,-84.54889297,93.114364,800.1
1647261540,a448ba,33.63175964,-84.53940255,87.969924,746.76
1647261550,a448ba,33.63180387,-84.53029633,83.339928,701.04
1647261560,a448ba,33.63180387,-84.52377319,81.79821373,670.56
1647261570,a448ba,33.63180387,-84.51324463,81.80306674,617.22
1647261580,a448ba,33.63180387,-84.50523376,81.28377997,579.12
1647261590,a448ba,33.63185042,-84.49699402,81.282152,533.4
1647261600,a448ba,33.63180542,-84.48632065,81.28377997,495.3
1647261610,a448ba,33.63180387,-84.47891235,81.28377997,480.06
1647261620,a448ba,33.6318512,-84.46916853,81.80306674,411.48
1647261630,a448ba,33.6318512,-84.46261036,82.31104,396.24
1647261640,a448ba,33.63180387,-84.45156097,82.31264762,335.28
1647261650,a448ba,33.63180387,-84.45156097,82.31264762,335.28
1647261660,a448ba,33.63185042,-84.43502426,82.31264762,335.28
1647261670,a448ba,33.63185042,-84.43502426,82.31264762,335.28
1647261680,a448ba,33.63185042,-84.43502426,82.31264762,335.28
1647261690,a448ba,33.63185042,-84.43502426,82.31264762,335.28
1647261700,a448ba,33.63185042,-84.43502426,82.31264762,335.28
1647261710,a448ba,33.63185042,-84.43502426,82.31264762,335.28
1647261720,a448ba,33.63185042,-84.43502426,82.31264762,335.28
1647261730,a448ba,33.63185042,-84.43502426,82.31264762,335.28
1647261740,a448ba,33.63185042,-84.43502426,82.31264762,335.28
1647261750,a448ba,33.63185042,-84.43502426,82.31264762,335.28
1647261760,a448ba,33.63185042,-84.43502426,82.31264762,335.28
1647261770,a448ba,33.63185042,-84.43502426,82.31264762,335.28
1647261780,a448ba,33.63185042,-84.43502426,82.31264762,335.28
1647261790,a448ba,33.63185042,-84.43502426,82.31264762,335.28
1647261800,a448ba,33.63185042,-84.43502426,82.31264762,335.28
1647261810,a448ba,33.63185042,-84.43502426,82.31264762,335.28
1647261820,a448ba,33.63185042,-84.43502426,82.31264762,335.28
1647261830,a448ba,33.63185042,-84.43502426,82.31264762,335.28
1647261840,a448ba,33.63185042,-84.43502426,82.31264762,335.28
1647260980,a19691,40.5075531,-80.27587891,74.09601063,830.58
1647260990,a19691,40.51483154,-80.27923584,85.34345321,906.78
1647261000,a19691,40.52307129,-80.28015137,95.34022866,982.98
1647261010,a19691,40.53205587,-80.28065768,99.86708331,1089.66
1647261020,a19691,40.54141287,-80.2807201,108.8216272,1181.1
1647261030,a19691,40.55123539,-80.27772383,116.5473989,1303.02
1647261040,a19691,40.5606855,-80.26942166,127.4202083,1417.32
1647261050,a19691,40.56822696,-80.25774869,139.8379543,1478.28
1647261060,a19691,40.57351685,-80.24139404,145.7838447,1569.72
1647261070,a19691,40.57507324,-80.22613525,150.6056227,1706.88
1647261080,a19691,40.57618739,-80.20712419,152.2215369,1866.9
1647261090,a19691,40.57754517,-80.18859863,156.2318235,2004.06
1647261100,a19691,40.57919312,-80.17022705,156.5237613,2194.56
1647261110,a19691,40.58093262,-80.1517334,156.5237613,2369.82
1647261120,a19691,40.5826116,-80.13384039,158.0557505,2529.84
1647261130,a19691,40.58442714,-80.11423978,160.1607195,2674.62
1647261140,a19691,40.58614957,-80.09607488,161.6926218,2834.64
1647261150,a19691,40.58784485,-80.07751465,163.2247393,2987.04
1647261160,a19691,40.58964099,-80.05793485,164.7570662,3147.06
1647261170,a19691,40.59150696,-80.0378418,170.4984148,3230.88
1647261180,a19691,40.59333801,-80.01757813,175.6063467,3307.08
1647261190,a19691,40.59527381,-79.99632402,178.7320907,3421.38
1647261200,a19691,40.597229,-79.97479248,181.3471652,3535.68
1647261210,a19691,40.59910583,-79.95428467,182.8795962,3665.22
1647261220,a19691,40.60107422,-79.93280029,182.8795962,3794.76
1647261230,a19691,40.60299683,-79.91125488,183.9013182,3939.54
1647261240,a19691,40.60500323,-79.88926974,184.412209,4076.7
1647261250,a19691,40.60695842,-79.8676092,184.9231196,4206.24
1647261260,a19691,40.6088562,-79.84625244,186.516282,4335.78
1647261270,a19691,40.61087036,-79.82421875,188.559692,4450.08
1647261280,a19691,40.61287056,-79.80150396,190.6034112,4556.76
1647261290,a19691,40.61485291,-79.77941895,192.7071792,4671.06
1647261300,a19691,40.61691284,-79.75646973,194.7508603,4762.5
1647261310,a19691,40.618927,-79.73370361,197.3655539,4861.56
1647261320,a19691,40.62103271,-79.71020508,199.9202459,4953
1647261330,a19691,40.62309265,-79.68682861,201.4532752,5052.06
1647261340,a19691,40.62516035,-79.66355064,202.9864606,5151.12
1647261350,a19691,40.62730408,-79.63891602,204.0676861,5265.42
1647261360,a19691,40.62950134,-79.61419678,205.0896674,5372.1
1647261370,a19691,40.63156128,-79.59094238,206.6227678,5471.16
1647261380,a19691,40.63366699,-79.56658936,208.6671364,5570.22
1647261390,a19691,40.63581848,-79.54199219,209.689419,5676.9
1647261400,a19691,40.63791566,-79.51779452,209.689419,5783.58
1647261410,a19691,40.64012146,-79.49249268,211.2812176,5882.64
1647261420,a19691,40.64224502,-79.46798151,213.8367414,5958.84
1647261430,a19691,40.64442444,-79.44244385,215.3702464,6035.04
1647261440,a19691,40.6466217,-79.41693115,215.8814459,6141.72
1647261450,a19691,40.64885544,-79.39126448,215.8814459,6256.02
1647261460,a19691,40.65097046,-79.36645508,215.8814459,6370.32
1647261470,a19691,40.65318479,-79.34063998,215.8814459,6477
1647261480,a19691,40.65527964,-79.31623285,216.9038909,6568.44
1647261490,a19691,40.65751648,-79.2901001,218.4376718,6652.26
1647261500,a19691,40.65948486,-79.26629639,219.9715863,6720.84
1647261510,a19691,40.66186523,-79.23840332,221.5623769,6804.66
1647261520,a19691,40.6640625,-79.21240234,222.5848845,6880.86
1647261530,a19691,40.66631252,-79.18577021,223.6074505,6957.06
1647261540,a19691,40.66845703,-79.15997314,224.1187552,7040.88
1647261550,a19691,40.67070007,-79.13342285,225.1414076,7132.32
1647261560,a19691,40.67289734,-79.1071167,225.652755,7208.52
1647261570,a19691,40.6750946,-79.08056641,225.652755,7299.96
1647261580,a19691,40.67733765,-79.05407715,226.1641165,7383.78
1647261590,a19691,40.67948681,-79.02790416,228.209701,7444.74
1647261600,a19691,40.68173218,-79.00048828,229.2325751,7498.08
1647261610,a19691,40.68395582,-78.97390886,230.2555027,7574.28
1647261620,a19691,40.68621826,-78.94622803,230.7669865,7650.48
1647261630,a19691,40.6884613,-78.91888428,231.7899932,7726.68
1647261640,a19691,40.69065857,-78.89172363,232.8130517,7787.64
1647261650,a19691,40.69290161,-78.86431885,233.3246002,7863.84
1647261660,a19691,40.69514465,-78.83673096,234.3477353,7940.04
1647261670,a19691,40.6973877,-78.80914307,235.3709205,8008.62
1647261680,a19691,40.69958496,-78.78155518,235.8825317,8077.2
1647261690,a19691,40.701828,-78.75378418,236.9057909,8153.4
1647261700,a19691,40.70401984,-78.72634194,237.4174387,8221.98
1647261710,a19691,40.70634745,-78.69731556,238.4407705,8290.56
1647261720,a19691,40.70851135,-78.6697998,239.46415,8366.76
1647261730,a19691,40.71081646,-78.64101063,240.4875764,8442.96
1647261740,a19691,40.71305097,-78.61273332,240.999307,8511.54
1647261750,a19691,40.71524048,-78.58483887,242.0228029,8580.12
1647261760,a19691,40.71742688,-78.55686535,243.0463442,8648.7
1647261770,a19691,40.71970794,-78.52802623,244.1225149,8717.28
1647261780,a19691,40.7219696,-78.49890137,244.6342148,8785.86
1647261790,a19691,40.72417696,-78.47066012,245.0935612,8839.2
1647261800,a19691,40.72641146,-78.44213312,239.4116478,8846.82
1647261810,a19691,40.72860718,-78.41369629,235.8292322,8854.44
1647261820,a19691,40.73092703,-78.38632757,239.8037541,8846.82
1647261830,a19691,40.7353363,-78.35778809,242.8813202,8854.44
1647261840,a19691,40.74243164,-78.33044434,245.4162098,8846.82
1647261850,a19691,40.75177002,-78.30419922,244.6336738,8846.82
1647261860,a19691,40.76281531,-78.28002236,241.9878082,8846.82
1647261870,a19691,40.77566373,-78.25567766,240.649843,8846.82
1647261880,a19691,40.78776731,-78.23326804,240.3532799,8846.82
1647261890,a19691,40.80061573,-78.20923545,240.3532799,8846.82
1647261900,a19691,40.81283569,-78.18640137,241.0701271,8846.82
1647261910,a19691,40.82542419,-78.16296387,241.0701271,8839.2
1647261920,a19691,40.83767131,-78.14007152,241.4907757,8839.2
1647261930,a19691,40.85032654,-78.11633301,241.4907757,8839.2
1647261940,a19691,40.86257676,-78.09337963,241.4907757,8839.2
1647261950,a19691,40.875,-78.07019043,241.4907757,8839.2
1647261960,a19691,40.88762186,-78.04650047,241.7448936,8839.2
1647261970,a19691,40.89894104,-78.02233887,243.7254122,8839.2
1647261980,a19691,40.90763933,-77.99781106,245.7039693,8839.2
1647261990,a19691,40.91555786,-77.96710205,247.0429508,8839.2
1647262000,a19691,40.92030153,-77.93913408,247.468419,8839.2
1647262010,a19691,40.92338562,-77.90966797,248.0969861,8839.2
1647262020,a19691,40.92581177,-77.88146973,247.9225143,8839.2
1647262030,a19691,40.92837524,-77.85101318,247.979618,8839.2
1647262040,a19691,40.93082234,-77.82259161,247.979618,8839.2
1647262050,a19691,40.93336487,-77.79272461,247.979618,8839.2
1647262060,a19691,40.93583679,-77.76342773,248.4908305,8839.2
1647262070,a19691,40.9382707,-77.73476341,248.4338443,8839.2
1647262080,a19691,40.94068909,-77.70599365,248.4338443,8839.2
1647262090,a19691,40.94320524,-77.67614885,248.4338443,8839.2
1647262100,a19691,40.94572449,-77.64605713,248.4338443,8839.2
1647262110,a19691,40.94815063,-77.61700439,248.4338443,8839.2
1647262120,a19691,40.95051394,-77.58832065,247.9225143,8839.2
1647262130,a19691,40.95300293,-77.55847168,247.9225143,8839.2
1647262140,a19691,40.95542908,-77.52923584,248.3779106,8839.2
1647262150,a19691,40.95776367,-77.50091553,248.3779106,8839.2
1647262160,a19691,40.9602356,-77.47070313,247.8664652,8839.2
1647262170,a19691,40.96261752,-77.44194031,247.8664652,8839.2
1647262180,a19691,40.96504211,-77.41217041,247.8664652,8839.2
1647262190,a19691,40.96745895,-77.38238942,247.8114714,8839.2
1647262200,a19691,40.96980286,-77.35369873,247.8114714,8839.2
1647262210,a19691,40.97213745,-77.32440186,247.8114714,8839.2
1647262220,a19691,40.97451782,-77.29516602,247.8114714,8839.2
1647262230,a19691,40.97685242,-77.26593018,247.8114714,8839.2
1647262240,a19691,40.97914356,-77.23707026,248.32303,8831.58
1647262250,a19691,40.98152161,-77.20733643,248.32303,8831.58
1647262260,a19691,40.98384534,-77.17833085,248.2692033,8831.58
1647262270,a19691,40.9861264,-77.14930448,248.7808845,8831.58
1647262280,a19691,40.98852539,-77.11932373,248.7808845,8831.58
1647262290,a19691,40.99078162,-77.09031539,248.7808845,8831.58
1647262300,a19691,40.9931488,-77.06060791,248.7808845,8831.58
1647262310,a19691,40.9954834,-77.03063965,248.7808845,8831.58
1647262320,a19691,40.99772644,-77.00189209,248.7282209,8831.58
1647262330,a19691,41.00001526,-76.97247314,249.2925771,8793.48
1647262340,a19691,41.00230408,-76.9430542,248.7808845,8694.42
1647262350,a19691,41.00340271,-76.92889404,247.7046525,8595.36
1647262360,a19691,41.00505066,-76.90765381,246.6290894,8450.58
1647262370,a19691,41.00894165,-76.85662842,245.0422653,8328.66
1647262380,a19691,41.0111715,-76.82726773,243.0463442,8206.74
1647262390,a19691,41.01333618,-76.79907227,240.4352977,8069.58
1647262400,a19691,41.01557922,-76.76965332,238.3364143,7955.28
1647262410,a19691,41.01759338,-76.74291992,236.8007582,7825.74
1647262420,a19691,41.01941125,-76.7144706,234.835093,7711.44
1647262430,a19691,41.0193647,-76.68663025,233.7620177,7589.52
1647262440,a19691,41.01745605,-76.65897716,231.8185359,7459.98
1647262450,a19691,41.01382498,-76.63107439,229.5302469,7345.68
1647262460,a19691,41.008937,-76.60585577,227.4686151,7239
1647262470,a19691,41.0030365,-76.58056641,226.4862715,7117.08
1647262480,a19691,40.99667358,-76.55401611,225.5049298,6995.16
1647262490,a19691,40.99076843,-76.52935791,224.5240139,6880.86
1647262500,a19691,40.98468018,-76.50421143,224.0337173,6766.56
1647262510,a19691,40.97849183,-76.47838939,223.3877924,6652.26
1647262520,a19691,40.97259521,-76.45367432,221.916855,6530.34
1647262530,a19691,40.9663417,-76.42795216,220.9367788,6416.04
1647262540,a19691,40.96038301,-76.40329534,219.1537478,6309.36
1647262550,a19691,40.95442432,-76.37857611,218.0174585,6195.06
1647262560,a19691,40.94846564,-76.35379444,216.5467065,6080.76
1647262570,a19691,40.94260006,-76.32963701,214.9200254,5966.46
1647262580,a19691,40.93668792,-76.30535473,212.9605545,5852.16
1647262590,a19691,40.93086889,-76.28132213,211.1765989,5745.48
1647262600,a19691,40.92530823,-76.25830078,209.0599398,5638.8
1647262610,a19691,40.91969636,-76.23525446,206.9433718,5532.12
1647262620,a19691,40.91378422,-76.21109702,205.4744979,5410.2
1647262630,a19691,40.90810485,-76.18800077,203.8477453,5295.9
1647262640,a19691,40.90251858,-76.16490451,202.0632302,5189.22
1647262650,a19691,40.89715576,-76.14282227,199.9467199,5090.16
1647262660,a19691,40.8915788,-76.11996044,197.8303081,4983.48
1647262670,a19691,40.8860321,-76.09735107,195.7139979,4892.04
1647262680,a19691,40.88063049,-76.07543945,194.0872517,4823.46
1647262690,a19691,40.87532043,-76.05358887,193.5977927,4762.5
1647262700,a19691,40.87007167,-76.03219466,193.5977927,4701.54
1647262710,a19691,40.86471816,-76.01034685,193.5977927,4632.96
1647262720,a19691,40.8593181,-75.98856146,193.1084636,4564.38
1647262730,a19691,40.8539646,-75.96677607,192.4605067,4495.8
1647262740,a19691,40.84861109,-75.94511552,191.9710359,4434.84
1647262750,a19691,40.84318542,-75.9230957,190.992488,4366.26
1647262760,a19691,40.83781097,-75.90204412,190.3651347,4328.16
1647262770,a19691,40.83201599,-75.88146973,190.6950301,4274.82
1647262780,a19691,40.82556773,-75.86009632,190.2003203,4213.86
1647262790,a19691,40.81938171,-75.8394165,189.4418638,4152.9
1647262810,a19691,40.80706787,-75.79785156,188.9627813,4023.36
1647262820,a19691,40.8006134,-75.77624512,188.4838852,3962.4
1647262830,a19691,40.79447084,-75.75566379,188.9627813,3901.44
1647262840,a19691,40.78816223,-75.73455811,188.9627813,3870.96
1647262850,a19691,40.78244019,-75.7154541,188.4838852,3870.96
1647262860,a19691,40.77575684,-75.69299316,188.9627813,3870.96
1647262870,a19691,40.76965849,-75.67257968,189.1510621,3863.34
1647262880,a19691,40.76365325,-75.65260454,189.1510621,3863.34
1647262890,a19691,40.75713594,-75.63088157,189.1510621,3863.34
1647262900,a19691,40.75099182,-75.61047363,189.1510621,3863.34
1647262910,a19691,40.74461339,-75.58918346,189.6296689,3863.34
1647262920,a19691,40.73828228,-75.56814714,189.8186824,3863.34
1647262930,a19691,40.73222351,-75.5479126,189.8186824,3863.34
1647262940,a19691,40.72603905,-75.52744779,189.8186824,3870.96
1647262950,a19691,40.71947518,-75.50559998,189.8186824,3870.96
1647262960,a19691,40.71314408,-75.4846885,190.4867416,3863.34
1647262970,a19691,40.70681297,-75.46377702,190.4867416,3863.34
1647262980,a19691,40.70071463,-75.44361461,190.4867416,3863.34
1647262990,a19691,40.69419732,-75.42195407,190.4867416,3863.34
1647263000,a19691,40.68772888,-75.40057373,190.4867416,3863.34
1647263010,a19691,40.68148855,-75.38000627,190.0089007,3870.96
1647263020,a19691,40.67532349,-75.35961914,190.4867416,3870.96
1647263030,a19691,40.66882635,-75.33830816,190.4867416,3863.34
1647263040,a19691,40.66259766,-75.31781006,190.4867416,3863.34
1647263050,a19691,40.65635035,-75.29717185,190.4867416,3870.96
1647263060,a19691,40.6499176,-75.27600098,190.6776814,3848.1
1647263070,a19691,40.64336227,-75.25453741,190.0089007,3794.76
1647263080,a19691,40.63719177,-75.23425293,190.0089007,3741.42
1647263090,a19691,40.63074662,-75.21302657,189.5312515,3688.08
1647263100,a19691,40.62428284,-75.1918335,189.0537954,3642.36
1647263110,a19691,40.61808441,-75.17151572,188.8626151,3589.02
1647263120,a19691,40.61192322,-75.15118408,188.8626151,3528.06
1647263130,a19691,40.6054222,-75.13006731,188.7694059,3429
1647263140,a19691,40.59924316,-75.10980225,188.3848692,3329.94
1647263150,a19691,40.59285309,-75.08880615,186.7608862,3238.5
1647263160,a19691,40.58670044,-75.06872559,184.6596004,3139.44
1647263170,a19691,40.58042365,-75.04841891,182.558773,3040.38
1647263180,a19691,40.57451151,-75.02913042,181.2201555,2971.8
1647263190,a19691,40.56827351,-75.00871832,180.9351548,2956.56
1647263200,a19691,40.56234741,-74.98925781,180.8400547,2956.56
1647263210,a19691,40.55635071,-74.96917725,181.1310496,2948.94
1647263220,a19691,40.55030435,-74.94885531,181.6103904,2948.94
1647263230,a19691,40.54443877,-74.92900502,181.6103904,2948.94
1647263240,a19691,40.53863525,-74.90948486,181.7975512,2948.94
1647263250,a19691,40.53252139,-74.88911715,181.7975512,2948.94
1647263260,a19691,40.52709961,-74.87091064,181.7975512,2948.94
1647263270,a19691,40.52060402,-74.84916687,181.7975512,2948.94
1647263280,a19691,40.51473999,-74.82952881,182.0899228,2948.94
1647263290,a19691,40.50868665,-74.80915416,181.6103904,2948.94
1647263300,a19691,40.50272796,-74.78917902,181.9859738,2948.94
1647263310,a19691,40.49667617,-74.76914146,182.1756542,2948.94
1647263320,a19691,40.49075317,-74.74957275,181.9859738,2948.94
1647263330,a19691,40.48461914,-74.72919117,182.4645191,2948.94
1647263340,a19691,40.47880554,-74.70953369,181.6103904,2948.94
1647263350,a19691,40.47285461,-74.68969727,181.3187052,2948.94
1647263360,a19691,40.46681213,-74.66967773,180.8400547,2948.94
1647263370,a19691,40.46081543,-74.64971924,180.8400547,2948.94
1647263380,a19691,40.45500183,-74.63049316,180.8400547,2948.94
1647263390,a19691,40.4488678,-74.61010742,181.0294739,2948.94
1647263400,a19691,40.44290834,-74.59036394,181.6978047,2956.56
1647263410,a19691,40.43692017,-74.57019043,182.061579,2956.56
1647263420,a19691,40.43345823,-74.54960216,179.4178305,2956.56
1647263430,a19691,40.43355134,-74.52881553,174.2477342,2948.94
1647263440,a19691,40.43662378,-74.50896523,165.0748112,2941.32
1647263450,a19691,40.44095314,-74.49223605,159.6343854,2941.32
1647263460,a19691,40.44584656,-74.4744873,156.8657775,2903.22
1647263470,a19691,40.4506073,-74.45697021,157.4921386,2804.16
1647263480,a19691,40.45543089,-74.43892739,157.6626087,2705.1
1647263490,a19691,40.46022577,-74.4213243,157.6626087,2613.66
1647263500,a19691,40.4649741,-74.40359636,157.6626087,2499.36
1647263510,a19691,40.4697876,-74.38574219,157.4921386,2407.92
1647263520,a19691,40.47445679,-74.36816406,156.8370937,2316.48
1647263530,a19691,40.47894287,-74.35144043,155.3799733,2232.66
1647263540,a19691,40.48350189,-74.33443243,152.7829393,2164.08
1647263550,a19691,40.48814392,-74.31713867,151.156394,2087.88
1647263560,a19691,40.49263,-74.30029297,150.3303606,2049.78
1647263570,a19691,40.49697876,-74.28399658,150.5001504,2049.78
1647263580,a19691,40.50151062,-74.26715088,150.9855893,2049.78
1647263590,a19691,40.50612627,-74.24991261,151.4712196,2049.78
1647263600,a19691,40.51068839,-74.23280889,152.1267536,2049.78
1647263610,a19691,40.5150643,-74.21639182,152.1267536,2049.78
1647263620,a19691,40.51953332,-74.19960022,150.0149048,2026.92
1647263630,a19691,40.52479372,-74.18318315,148.4106299,1943.1
1647263640,a19691,40.53181458,-74.16876221,146.61654,1866.9
1647263650,a19691,40.54038872,-74.15596702,144.0535062,1798.32
1647263660,a19691,40.54993193,-74.14441889,141.711348,1722.12
1647263670,a19691,40.55932617,-74.13342285,140.6418768,1645.92
1647263680,a19691,40.56889343,-74.12219238,140.2584182,1554.48
1647263690,a19691,40.57814259,-74.11133506,140.2584182,1478.28
1647263700,a19691,40.58779907,-74.09997559,140.2584182,1356.36
1647263710,a19691,40.5970459,-74.08911133,139.53197,1272.54
1647263720,a19691,40.6063385,-74.078125,138.8055332,1188.72
1647263730,a19691,40.61531067,-74.06756592,136.9696885,1158.24
1647263740,a19691,40.62464905,-74.05657959,136.9696885,1165.86
1647263750,a19691,40.63381906,-74.04585405,137.3526944,1158.24
1647263760,a19691,40.64345538,-74.03449319,137.6962006,1150.62
1647263770,a19691,40.65229797,-74.02410889,138.079108,1150.62
1647263780,a19691,40.66172791,-74.01300049,138.4227234,1150.62
1647263790,a19691,40.6708374,-74.0022583,138.4227234,1150.62
1647263800,a19691,40.68054199,-73.99078369,138.4227234,1150.62
